22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,26,21,0,0
22,25,26,25,27,23,0,0
22,25,25,25,25,21,0,0
22,25,26,25,26,23,0,0
22,25,26,25,26,23,0,0
22,25,25,25,25,21,0,0
22,25,26,25,26,23,0,0
22,25,25,25,25,21,0,0
22,25,26,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,26,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,24,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,24,25,21,0,0
22,25,25,25,26,23,0,0
22,24,25,25,25,23,0,0
22,24,25,25,25,23,0,0
22,24,25,25,25,23,0,0
22,24,25,25,25,23,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,24,21,0,0
22,23,23,23,24,21,0,0
22,23,23,23,24,21,0,0
22,23,23,22,23,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,24,21,0,0
22,23,23,23,24,21,0,0
22,23,23,22,23,21,0,0
22,23,23,23,24,22,0,0
22,23,23,22,23,22,0,0
22,23,23,23,24,22,0,0
22,23,23,22,23,22,0,0
22,23,23,23,24,22,0,0
22,23,23,22,23,22,0,0
22,23,23,23,24,22,0,0
22,23,23,22,23,22,0,0
22,23,23,23,24,21,0,0
